Unique_ID,dataset_id,family,genus,woodiness,reclass_life_history,putative_BNF,myc_type,species_binom,lat_deg,long_deg,leaf_N_per_dry_mass,leaf_P_per_dry_mass,leaf_C_per_dry_mass,NP_ratio,CN_ratio,CP_ratio,SN_total_0_30,SP_total_0_30,SOC_total_0_30,CEC_total_0_30,AP_total_0_30,NPP,MAT,PPT,AET,precipitation_seasonality,temp_seasonality
1748,Kanowski_2000,Fabaceae,Acacia,1,long,1,EcM-AM,Acacia_melanoxylon,-17.68914,145.50649,23.64,0.71014,NA,33.28921058,NA,NA,0.164,0.033,3.689,3.531,12.601,10147.895,19.52,1938.986,1171.82861,85.59367371,305.8173218
7262,Kanowski_2000,Rhamnaceae,Alphitonia,1,long,0,AM,Alphitonia_petriei,-17.68914,145.50649,23.6,1.055724,NA,22.35432746,NA,NA,0.164,0.033,3.689,3.531,12.601,10147.895,19.52,1938.986,1171.82861,85.59367371,305.8173218
240,Kanowski_2000,Araliaceae,Polyscias,1,long,0,AM,Polyscias_australiana,-17.68914,145.50649,21.69,1.532511,NA,14.15324262,NA,NA,0.164,0.033,3.689,3.531,12.601,10147.895,19.52,1938.986,1171.82861,85.59367371,305.8173218
4232,Kanowski_2000,Myrtaceae,Rhodomyrtus,1,long,0,AM,Rhodomyrtus_pervagata,-17.68914,145.50649,13.84,0.54517,NA,25.38657666,NA,NA,0.164,0.033,3.689,3.531,12.601,10147.895,19.52,1938.986,1171.82861,85.59367371,305.8173218
2537,Kanowski_2000,Lauraceae,Beilschmiedia,1,long,0,AM,Beilschmiedia_tooram,-17.68174,145.52989,13.05,1.348209,NA,9.679508147,NA,NA,0.266,0.176,5.748,3.974,20.065,10147.895,19.52,1938.986,1171.82861,77.33708954,305.2157288
6841,Kanowski_2000,Proteaceae,Cardwellia,1,long,0,NM,Cardwellia_sublimis,-17.68174,145.52989,12.01,0.614138,NA,19.55586529,NA,NA,0.266,0.176,5.748,3.974,20.065,10147.895,19.52,1938.986,1171.82861,77.33708954,305.2157288
2541,Kanowski_2000,Lauraceae,Cryptocarya,1,long,0,AM,Cryptocarya_angulata,-17.68174,145.52989,18.05,1.074827,NA,16.79340024,NA,NA,0.266,0.176,5.748,3.974,20.065,10147.895,19.52,1938.986,1171.82861,77.33708954,305.2157288
2552,Kanowski_2000,Lauraceae,Cryptocarya,1,long,0,AM,Cryptocarya_leucophylla,-17.68174,145.52989,14.19,1.603416,NA,8.849855558,NA,NA,0.266,0.176,5.748,3.974,20.065,10147.895,19.52,1938.986,1171.82861,77.33708954,305.2157288
2557,Kanowski_2000,Lauraceae,Cryptocarya,1,long,0,AM,Cryptocarya_mackinnoniana,-17.68174,145.52989,14.85,1.190128,NA,12.47764946,NA,NA,0.266,0.176,5.748,3.974,20.065,10147.895,19.52,1938.986,1171.82861,77.33708954,305.2157288
2561,Kanowski_2000,Lauraceae,Cryptocarya,1,long,0,AM,Cryptocarya_melanocarpa,-17.68174,145.52989,17.64,1.656619,NA,10.6481937,NA,NA,0.266,0.176,5.748,3.974,20.065,10147.895,19.52,1938.986,1171.82861,77.33708954,305.2157288
2564,Kanowski_2000,Lauraceae,Cryptocarya,1,long,0,AM,Cryptocarya_oblata,-17.68174,145.52989,14.06,1.431658,NA,9.82078122,NA,NA,0.266,0.176,5.748,3.974,20.065,10147.895,19.52,1938.986,1171.82861,77.33708954,305.2157288
2565,Kanowski_2000,Lauraceae,Cryptocarya,1,long,0,AM,Cryptocarya_oblata,-17.68174,145.52989,15.55,1.386017,NA,11.21919861,NA,NA,0.266,0.176,5.748,3.974,20.065,10147.895,19.52,1938.986,1171.82861,77.33708954,305.2157288
498,Kanowski_2000,Atherospermataceae,Doryphora,1,long,0,AM,Doryphora_aromatica,-17.68174,145.52989,27.67,2.040488,NA,13.56048161,NA,NA,0.266,0.176,5.748,3.974,20.065,10147.895,19.52,1938.986,1171.82861,77.33708954,305.2157288
1066,Kanowski_2000,Elaeocarpaceae,Elaeocarpus,1,long,0,AM,Elaeocarpus_angustifolius,-17.68174,145.52989,21.3,1.679724,NA,12.68065468,NA,NA,0.266,0.176,5.748,3.974,20.065,10147.895,19.52,1938.986,1171.82861,77.33708954,305.2157288
2582,Kanowski_2000,Lauraceae,Endiandra,1,long,0,AM,Endiandra_montana,-17.68174,145.52989,10.37,1.752728,NA,5.916491321,NA,NA,0.266,0.176,5.748,3.974,20.065,10147.895,19.52,1938.986,1171.82861,77.33708954,305.2157288
2590,Kanowski_2000,Lauraceae,Endiandra,1,long,0,AM,Endiandra_sankeyana,-17.68174,145.52989,14.38,0.821932,NA,17.49536458,NA,NA,0.266,0.176,5.748,3.974,20.065,10147.895,19.52,1938.986,1171.82861,77.33708954,305.2157288
7420,Kanowski_2000,Rutaceae,Flindersia,1,long,0,AM,Flindersia_brayleyana,-17.68174,145.52989,13.49,1.695431,NA,7.956678862,NA,NA,0.266,0.176,5.748,3.974,20.065,10147.895,19.52,1938.986,1171.82861,77.33708954,305.2157288
2598,Kanowski_2000,Lauraceae,Litsea,1,long,0,AM,Litsea_leefeana,-17.68174,145.52989,17.56,1.186975,NA,14.79390889,NA,NA,0.266,0.176,5.748,3.974,20.065,10147.895,19.52,1938.986,1171.82861,77.33708954,305.2157288
7585,Kanowski_2000,Sapindaceae,Synima,1,long,0,AM,Synima_cordierorum,-17.68174,145.52989,19.68,1.237593,NA,15.90183526,NA,NA,0.266,0.176,5.748,3.974,20.065,10147.895,19.52,1938.986,1171.82861,77.33708954,305.2157288
1083,Kanowski_2000,Elaeocarpaceae,Elaeocarpus,1,long,0,AM,Elaeocarpus_largiflorens,-17.68174,145.52989,12.95,0.807512,NA,16.03691338,NA,NA,0.266,0.176,5.748,3.974,20.065,10147.895,19.52,1938.986,1171.82861,77.33708954,305.2157288
1096,Kanowski_2000,Elaeocarpaceae,Elaeocarpus,1,long,0,AM,Elaeocarpus_ruminatus,-17.68174,145.52989,17.7,1.142278,NA,15.49535227,NA,NA,0.266,0.176,5.748,3.974,20.065,10147.895,19.52,1938.986,1171.82861,77.33708954,305.2157288
854,Kanowski_2000,Cunoniaceae,Pullea,1,long,0,AM,Pullea_stutzeri,-17.68174,145.52989,10.24,0.636564,NA,16.08636366,NA,NA,0.266,0.176,5.748,3.974,20.065,10147.895,19.52,1938.986,1171.82861,77.33708954,305.2157288
4250,Kanowski_2000,Myrtaceae,Syzygium,1,long,0,AM,Syzygium_trachyphloium,-17.68174,145.52989,14.03,1.06995,NA,13.11276228,NA,NA,0.266,0.176,5.748,3.974,20.065,10147.895,19.52,1938.986,1171.82861,77.33708954,305.2157288
1735,Kanowski_2000,Fabaceae,Acacia,1,long,1,EcM-AM,Acacia_aulacocarpa,-17.68174,145.52989,24.39,1.135457,NA,21.48033787,NA,NA,0.266,0.176,5.748,3.974,20.065,10147.895,19.52,1938.986,1171.82861,77.33708954,305.2157288
1745,Kanowski_2000,Fabaceae,Acacia,1,long,1,EcM-AM,Acacia_melanoxylon,-17.68174,145.52989,26.27,1.326248,NA,19.80775843,NA,NA,0.266,0.176,5.748,3.974,20.065,10147.895,19.52,1938.986,1171.82861,77.33708954,305.2157288
7258,Kanowski_2000,Rhamnaceae,Alphitonia,1,long,0,AM,Alphitonia_petriei,-17.68174,145.52989,22.31,1.379909,NA,16.1677328,NA,NA,0.266,0.176,5.748,3.974,20.065,10147.895,19.52,1938.986,1171.82861,77.33708954,305.2157288
2609,Kanowski_2000,Lauraceae,Neolitsea,1,long,0,AM,Neolitsea_dealbata,-17.68174,145.52989,16.5,1.875111,NA,8.799479071,NA,NA,0.266,0.176,5.748,3.974,20.065,10147.895,19.52,1938.986,1171.82861,77.33708954,305.2157288
6196,Kanowski_2000,Phyllanthaceae,Glochidion,1,long,0,AM,Glochidion_hylandii,-17.68174,145.52989,20.7,1.639495,NA,12.62583905,NA,NA,0.266,0.176,5.748,3.974,20.065,10147.895,19.52,1938.986,1171.82861,77.33708954,305.2157288
4229,Kanowski_2000,Myrtaceae,Rhodomyrtus,1,long,0,AM,Rhodomyrtus_pervagata,-17.68174,145.52989,12.43,0.932826,NA,13.32510029,NA,NA,0.266,0.176,5.748,3.974,20.065,10147.895,19.52,1938.986,1171.82861,77.33708954,305.2157288
6849,Kanowski_2000,Proteaceae,Cardwellia,1,long,0,NM,Cardwellia_sublimis,-17.64678,145.63772,12.15,0.561472,NA,21.63954748,NA,NA,0.189,0.043,4.657,2.943,13.601,10147.895,20.963,3515.909,1285.93335,72.63822937,301.0068359
6850,Kanowski_2000,Proteaceae,Cardwellia,1,long,0,NM,Cardwellia_sublimis,-17.64678,145.63772,12.3,0.555108,NA,22.15785036,NA,NA,0.189,0.043,4.657,2.943,13.601,10147.895,20.963,3515.909,1285.93335,72.63822937,301.0068359
2560,Kanowski_2000,Lauraceae,Cryptocarya,1,long,0,AM,Cryptocarya_mackinnoniana,-17.64678,145.63772,13.77,0.718488,NA,19.16524702,NA,NA,0.189,0.043,4.657,2.943,13.601,10147.895,20.963,3515.909,1285.93335,72.63822937,301.0068359
1070,Kanowski_2000,Elaeocarpaceae,Elaeocarpus,1,long,0,AM,Elaeocarpus_angustifolius,-17.64678,145.63772,19.51,1.281592,NA,15.22325358,NA,NA,0.189,0.043,4.657,2.943,13.601,10147.895,20.963,3515.909,1285.93335,72.63822937,301.0068359
1077,Kanowski_2000,Elaeocarpaceae,Elaeocarpus,1,long,0,AM,Elaeocarpus_eumundi,-17.64678,145.63772,12.21,0.5037,NA,24.24061942,NA,NA,0.189,0.043,4.657,2.943,13.601,10147.895,20.963,3515.909,1285.93335,72.63822937,301.0068359
7413,Kanowski_2000,Rutaceae,Flindersia,1,long,0,AM,Flindersia_bourjotiana,-17.64678,145.63772,10.9,0.651406,NA,16.73303593,NA,NA,0.189,0.043,4.657,2.943,13.601,10147.895,20.963,3515.909,1285.93335,72.63822937,301.0068359
7414,Kanowski_2000,Rutaceae,Flindersia,1,long,0,AM,Flindersia_bourjotiana,-17.64678,145.63772,11.95,1.005309,NA,11.88689249,NA,NA,0.189,0.043,4.657,2.943,13.601,10147.895,20.963,3515.909,1285.93335,72.63822937,301.0068359
7439,Kanowski_2000,Rutaceae,Flindersia,1,long,0,AM,Flindersia_pimenteliana,-17.64678,145.63772,18.61,0.577883,NA,32.20375059,NA,NA,0.189,0.043,4.657,2.943,13.601,10147.895,20.963,3515.909,1285.93335,72.63822937,301.0068359
7579,Kanowski_2000,Sapindaceae,Guioa,1,long,0,AM,Guioa_lasioneura,-17.64678,145.63772,15.19,0.756653,NA,20.07525246,NA,NA,0.189,0.043,4.657,2.943,13.601,10147.895,20.963,3515.909,1285.93335,72.63822937,301.0068359
2594,Kanowski_2000,Lauraceae,Litsea,1,long,0,AM,Litsea_connorsii,-17.64678,145.63772,16.23,0.730839,NA,22.20735347,NA,NA,0.189,0.043,4.657,2.943,13.601,10147.895,20.963,3515.909,1285.93335,72.63822937,301.0068359
2595,Kanowski_2000,Lauraceae,Litsea,1,long,0,AM,Litsea_connorsii,-17.64678,145.63772,15.07,0.640892,NA,23.51410222,NA,NA,0.189,0.043,4.657,2.943,13.601,10147.895,20.963,3515.909,1285.93335,72.63822937,301.0068359
2606,Kanowski_2000,Lauraceae,Litsea,1,long,0,AM,Litsea_leefeana,-17.64678,145.63772,18.17,0.804046,NA,22.59820956,NA,NA,0.189,0.043,4.657,2.943,13.601,10147.895,20.963,3515.909,1285.93335,72.63822937,301.0068359
6510,Kanowski_2000,Polygalaceae,Xanthophyllum,1,long,0,AM,Xanthophyllum_octandrum,-17.64678,145.63772,20.35,0.790476,NA,25.74398211,NA,NA,0.189,0.043,4.657,2.943,13.601,10147.895,20.963,3515.909,1285.93335,72.63822937,301.0068359
1094,Kanowski_2000,Elaeocarpaceae,Elaeocarpus,1,long,0,AM,Elaeocarpus_largiflorens,-17.64678,145.63772,11.18,0.765862,NA,14.59793018,NA,NA,0.189,0.043,4.657,2.943,13.601,10147.895,20.963,3515.909,1285.93335,72.63822937,301.0068359
853,Kanowski_2000,Cunoniaceae,Gillbeea,1,long,0,AM,Gillbeea_adenopetala,-17.64678,145.63772,11.56,0.609538,NA,18.96518347,NA,NA,0.189,0.043,4.657,2.943,13.601,10147.895,20.963,3515.909,1285.93335,72.63822937,301.0068359
850,Kanowski_2000,Cunoniaceae,Karrabina,1,long,0,AM,Karrabina_biagiana,-17.64678,145.63772,10.11,0.830934,NA,12.16703132,NA,NA,0.189,0.043,4.657,2.943,13.601,10147.895,20.963,3515.909,1285.93335,72.63822937,301.0068359
7306,Kanowski_2000,Rosaceae,Prunus,1,long,0,AM,Prunus_turneriana,-17.64678,145.63772,12.67,1.084311,NA,11.6848395,NA,NA,0.189,0.043,4.657,2.943,13.601,10147.895,20.963,3515.909,1285.93335,72.63822937,301.0068359
857,Kanowski_2000,Cunoniaceae,Pullea,1,long,0,AM,Pullea_stutzeri,-17.64678,145.63772,9.76,0.559359,NA,17.44854378,NA,NA,0.189,0.043,4.657,2.943,13.601,10147.895,20.963,3515.909,1285.93335,72.63822937,301.0068359
858,Kanowski_2000,Cunoniaceae,Pullea,1,long,0,AM,Pullea_stutzeri,-17.64678,145.63772,8.9,0.472349,NA,18.8420003,NA,NA,0.189,0.043,4.657,2.943,13.601,10147.895,20.963,3515.909,1285.93335,72.63822937,301.0068359
7271,Kanowski_2000,Rhamnaceae,Alphitonia,1,long,0,AM,Alphitonia_petriei,-17.64678,145.63772,18.15,1.012467,NA,17.9265102,NA,NA,0.189,0.043,4.657,2.943,13.601,10147.895,20.963,3515.909,1285.93335,72.63822937,301.0068359
249,Kanowski_2000,Araliaceae,Polyscias,1,long,0,AM,Polyscias_elegans,-17.64678,145.63772,15.45,0.800474,NA,19.30106412,NA,NA,0.189,0.043,4.657,2.943,13.601,10147.895,20.963,3515.909,1285.93335,72.63822937,301.0068359
6194,Kanowski_2000,Phyllanthaceae,Glochidion,1,long,0,AM,Glochidion_harveyanum,-17.64678,145.63772,19.74,1.303341,NA,15.14569096,NA,NA,0.189,0.043,4.657,2.943,13.601,10147.895,20.963,3515.909,1285.93335,72.63822937,301.0068359
4237,Kanowski_2000,Myrtaceae,Rhodomyrtus,1,long,0,AM,Rhodomyrtus_pervagata,-17.64678,145.63772,13.82,0.6427615,NA,21.50097665,NA,NA,0.189,0.043,4.657,2.943,13.601,10147.895,20.963,3515.909,1285.93335,72.63822937,301.0068359
6859,Kanowski_2000,Proteaceae,Lomatia,1,long,0,NM,Lomatia_fraxinifolia,-17.64678,145.63772,11.1,0.495637,NA,22.39542246,NA,NA,0.189,0.043,4.657,2.943,13.601,10147.895,20.963,3515.909,1285.93335,72.63822937,301.0068359
1255,Kanowski_2000,Euphorbiaceae,Homalanthus,1,long,0,AM,Homalanthus_novoguineensis,-17.64678,145.63772,30.82,2.233592,NA,13.79840186,NA,NA,0.189,0.043,4.657,2.943,13.601,10147.895,20.963,3515.909,1285.93335,72.63822937,301.0068359
5707,Schulze_2014,Myrtaceae,Corymbia,1,long,0,EcM-AM,Corymbia_zygophylla,-17.6461111,123.1544444,12.896,NA,471.881,NA,36.59126861,NA,0.031,0.011,0.727,5.182,2.493,2166.053,27.939,718.01,626.519043,131.1993561,320.447113
2117,Schulze_2014,Fabaceae,Acacia,1,long,1,EcM-AM,Acacia_tumida,-17.6461111,123.1544444,26.365,NA,510.852,NA,19.37614261,NA,0.031,0.011,0.727,5.182,2.493,2166.053,27.939,718.01,626.519043,131.1993561,320.447113
2118,Schulze_2014,Fabaceae,Bauhinia,1,long,0,AM,Bauhinia_cunninghamii,-17.6461111,123.1544444,16.726,NA,461.078,NA,27.56654311,NA,0.031,0.011,0.727,5.182,2.493,2166.053,27.939,718.01,626.519043,131.1993561,320.447113
5708,Schulze_2014,Myrtaceae,Corymbia,1,long,0,EcM-AM,Corymbia_flavescens,-17.6461111,123.1544444,12.849,NA,484.206,NA,37.68433341,NA,0.031,0.011,0.727,5.182,2.493,2166.053,27.939,718.01,626.519043,131.1993561,320.447113
5706,Schulze_2014,Myrtaceae,Corymbia,1,long,0,EcM-AM,Corymbia_greeniana,-17.6461111,123.1544444,11.396,NA,477.042,NA,41.86047736,NA,0.031,0.011,0.727,5.182,2.493,2166.053,27.939,718.01,626.519043,131.1993561,320.447113
1623,Gray_2019,Fabaceae,Acacia,1,long,1,EcM-AM,Acacia_celsa,-17.609964,145.766577,27.6,1.36,NA,20.29411765,NA,NA,0.31,0.153,5.292,2.551,18.408,10147.895,22.605,2987.895,1343.0238,59.80085754,290.2855835
2524,Gray_2019,Lauraceae,Litsea,1,long,0,AM,Litsea_leefeana,-17.609964,145.766577,17.82,0.87,NA,20.48275862,NA,NA,0.31,0.153,5.292,2.551,18.408,10147.895,22.605,2987.895,1343.0238,59.80085754,290.2855835
2525,Gray_2019,Lauraceae,Neolitsea,1,long,0,AM,Neolitsea_dealbata,-17.609964,145.766577,15.94,0.98,NA,16.26530612,NA,NA,0.31,0.153,5.292,2.551,18.408,10147.895,22.605,2987.895,1343.0238,59.80085754,290.2855835
2526,Kanowski_2000,Lauraceae,Beilschmiedia,1,long,0,AM,Beilschmiedia_bancroftii,-17.60993,145.56264,37.06,0.849748,NA,43.61292995,NA,NA,0.214,0.042,4.772,3.723,14.587,10147.895,19.449,2410.981,1201.08569,67.83565521,303.7751465
2531,Kanowski_2000,Lauraceae,Beilschmiedia,1,long,0,AM,Beilschmiedia_collina,-17.60993,145.56264,22.99,0.743024,NA,30.94112707,NA,NA,0.214,0.042,4.772,3.723,14.587,10147.895,19.449,2410.981,1201.08569,67.83565521,303.7751465
2532,Kanowski_2000,Lauraceae,Beilschmiedia,1,long,0,AM,Beilschmiedia_collina,-17.60993,145.56264,22.33,0.7901935,NA,28.25890114,NA,NA,0.214,0.042,4.772,3.723,14.587,10147.895,19.449,2410.981,1201.08569,67.83565521,303.7751465
2534,Kanowski_2000,Lauraceae,Beilschmiedia,1,long,0,AM,Beilschmiedia_recurva,-17.60993,145.56264,19.5,0.891308,NA,21.87795913,NA,NA,0.214,0.042,4.772,3.723,14.587,10147.895,19.449,2410.981,1201.08569,67.83565521,303.7751465
6844,Kanowski_2000,Proteaceae,Cardwellia,1,long,0,NM,Cardwellia_sublimis,-17.60993,145.56264,14.45,0.612814,NA,23.5797485,NA,NA,0.214,0.042,4.772,3.723,14.587,10147.895,19.449,2410.981,1201.08569,67.83565521,303.7751465
2543,Kanowski_2000,Lauraceae,Cryptocarya,1,long,0,AM,Cryptocarya_angulata,-17.60993,145.56264,16.68,0.6266205,NA,26.6189823,NA,NA,0.214,0.042,4.772,3.723,14.587,10147.895,19.449,2410.981,1201.08569,67.83565521,303.7751465
2554,Kanowski_2000,Lauraceae,Cryptocarya,1,long,0,AM,Cryptocarya_leucophylla,-17.60993,145.56264,16.16,0.796746,NA,20.28249906,NA,NA,0.214,0.042,4.772,3.723,14.587,10147.895,19.449,2410.981,1201.08569,67.83565521,303.7751465
2555,Kanowski_2000,Lauraceae,Cryptocarya,1,long,0,AM,Cryptocarya_leucophylla,-17.60993,145.56264,14.6,0.703812,NA,20.744176,NA,NA,0.214,0.042,4.772,3.723,14.587,10147.895,19.449,2410.981,1201.08569,67.83565521,303.7751465
2566,Kanowski_2000,Lauraceae,Cryptocarya,1,long,0,AM,Cryptocarya_oblata,-17.60993,145.56264,16.49,0.97125,NA,16.97812098,NA,NA,0.214,0.042,4.772,3.723,14.587,10147.895,19.449,2410.981,1201.08569,67.83565521,303.7751465
2567,Kanowski_2000,Lauraceae,Cryptocarya,1,long,0,AM,Cryptocarya_oblata,-17.60993,145.56264,15.14,0.86564,NA,17.48994963,NA,NA,0.214,0.042,4.772,3.723,14.587,10147.895,19.449,2410.981,1201.08569,67.83565521,303.7751465
7168,Kanowski_2000,Putranjivaceae,Drypetes,1,long,0,AM,Drypetes_deplanchei,-17.60993,145.56264,17.61,0.754272,NA,23.3470154,NA,NA,0.214,0.042,4.772,3.723,14.587,10147.895,19.449,2410.981,1201.08569,67.83565521,303.7751465
2576,Kanowski_2000,Lauraceae,Endiandra,1,long,0,AM,Endiandra_bessaphila,-17.60993,145.56264,16.44,0.7631935,NA,21.54106396,NA,NA,0.214,0.042,4.772,3.723,14.587,10147.895,19.449,2410.981,1201.08569,67.83565521,303.7751465
2927,Kanowski_2000,Moraceae,Ficus,1,long,0,AM,Ficus_crassipes,-17.60993,145.56264,9.57,0.51344,NA,18.63898411,NA,NA,0.214,0.042,4.772,3.723,14.587,10147.895,19.449,2410.981,1201.08569,67.83565521,303.7751465
7402,Kanowski_2000,Rutaceae,Flindersia,1,long,0,AM,Flindersia_bourjotiana,-17.60993,145.56264,14.31,0.618309,NA,23.14376792,NA,NA,0.214,0.042,4.772,3.723,14.587,10147.895,19.449,2410.981,1201.08569,67.83565521,303.7751465
7403,Kanowski_2000,Rutaceae,Flindersia,1,long,0,AM,Flindersia_bourjotiana,-17.60993,145.56264,12.82,0.649907,NA,19.72589924,NA,NA,0.214,0.042,4.772,3.723,14.587,10147.895,19.449,2410.981,1201.08569,67.83565521,303.7751465
7582,Kanowski_2000,Sapindaceae,Mischocarpus,1,long,0,AM,Mischocarpus_macrocarpus,-17.60993,145.56264,17.53,0.850164,NA,20.61955105,NA,NA,0.214,0.042,4.772,3.723,14.587,10147.895,19.449,2410.981,1201.08569,67.83565521,303.7751465
6507,Kanowski_2000,Polygalaceae,Xanthophyllum,1,long,0,AM,Xanthophyllum_octandrum,-17.60993,145.56264,22.06,0.710754,NA,31.03746163,NA,NA,0.214,0.042,4.772,3.723,14.587,10147.895,19.449,2410.981,1201.08569,67.83565521,303.7751465
1086,Kanowski_2000,Elaeocarpaceae,Elaeocarpus,1,long,0,AM,Elaeocarpus_largiflorens,-17.60993,145.56264,12.52,0.507867,NA,24.65212349,NA,NA,0.214,0.042,4.772,3.723,14.587,10147.895,19.449,2410.981,1201.08569,67.83565521,303.7751465
1087,Kanowski_2000,Elaeocarpaceae,Elaeocarpus,1,long,0,AM,Elaeocarpus_largiflorens,-17.60993,145.56264,11.08,0.461892,NA,23.98829164,NA,NA,0.214,0.042,4.772,3.723,14.587,10147.895,19.449,2410.981,1201.08569,67.83565521,303.7751465
855,Kanowski_2000,Cunoniaceae,Pullea,1,long,0,AM,Pullea_stutzeri,-17.60993,145.56264,8.74,0.4411205,NA,19.8131803,NA,NA,0.214,0.042,4.772,3.723,14.587,10147.895,19.449,2410.981,1201.08569,67.83565521,303.7751465
7263,Kanowski_2000,Rhamnaceae,Alphitonia,1,long,0,AM,Alphitonia_petriei,-17.60993,145.56264,19.63,0.944583,NA,20.78165709,NA,NA,0.214,0.042,4.772,3.723,14.587,10147.895,19.449,2410.981,1201.08569,67.83565521,303.7751465
4233,Kanowski_2000,Myrtaceae,Rhodomyrtus,1,long,0,AM,Rhodomyrtus_pervagata,-17.60993,145.56264,13.76,0.672123,NA,20.47244329,NA,NA,0.214,0.042,4.772,3.723,14.587,10147.895,19.449,2410.981,1201.08569,67.83565521,303.7751465
7388,Kanowski_2000,Rutaceae,Acronychia,1,long,0,AM,Acronychia_vestita,-17.59143,145.70355,21.21,2.252996,NA,9.414131228,NA,NA,0.282,0.23,6.451,3.531,20.751,10147.895,20.969,3496.591,1305.1571,65.37290192,293.8727112
2539,Kanowski_2000,Lauraceae,Cinnamomum,1,long,0,AM,Cinnamomum_laubatii,-17.59143,145.70355,20.92,1.068736,NA,19.57452542,NA,NA,0.282,0.23,6.451,3.531,20.751,10147.895,20.969,3496.591,1305.1571,65.37290192,293.8727112
2544,Kanowski_2000,Lauraceae,Cryptocarya,1,long,0,AM,Cryptocarya_angulata,-17.59143,145.70355,19.43,1.255299,NA,15.47838403,NA,NA,0.282,0.23,6.451,3.531,20.751,10147.895,20.969,3496.591,1305.1571,65.37290192,293.8727112
2549,Kanowski_2000,Lauraceae,Cryptocarya,1,long,0,AM,Cryptocarya_densiflora,-17.59143,145.70355,19.9,1.042452,NA,19.08960796,NA,NA,0.282,0.23,6.451,3.531,20.751,10147.895,20.969,3496.591,1305.1571,65.37290192,293.8727112
2558,Kanowski_2000,Lauraceae,Cryptocarya,1,long,0,AM,Cryptocarya_mackinnoniana,-17.59143,145.70355,15.79,1.156802,NA,13.64969978,NA,NA,0.282,0.23,6.451,3.531,20.751,10147.895,20.969,3496.591,1305.1571,65.37290192,293.8727112
2568,Kanowski_2000,Lauraceae,Cryptocarya,1,long,0,AM,Cryptocarya_onoprienkoana,-17.59143,145.70355,16.66,1.064546,NA,15.64986389,NA,NA,0.282,0.23,6.451,3.531,20.751,10147.895,20.969,3496.591,1305.1571,65.37290192,293.8727112
2577,Kanowski_2000,Lauraceae,Endiandra,1,long,0,AM,Endiandra_bessaphila,-17.59143,145.70355,17.21,1.522075,NA,11.30693297,NA,NA,0.282,0.23,6.451,3.531,20.751,10147.895,20.969,3496.591,1305.1571,65.37290192,293.8727112
2581,Kanowski_2000,Lauraceae,Endiandra,1,long,0,AM,Endiandra_monothyra,-17.59143,145.70355,16.52,1.464178,NA,11.28278119,NA,NA,0.282,0.23,6.451,3.531,20.751,10147.895,20.969,3496.591,1305.1571,65.37290192,293.8727112
2591,Kanowski_2000,Lauraceae,Endiandra,1,long,0,AM,Endiandra_sankeyana,-17.59143,145.70355,19.02,1.0662,NA,17.83905459,NA,NA,0.282,0.23,6.451,3.531,20.751,10147.895,20.969,3496.591,1305.1571,65.37290192,293.8727112
7405,Kanowski_2000,Rutaceae,Flindersia,1,long,0,AM,Flindersia_bourjotiana,-17.59143,145.70355,11.3,0.829351,NA,13.62511168,NA,NA,0.282,0.23,6.451,3.531,20.751,10147.895,20.969,3496.591,1305.1571,65.37290192,293.8727112
2604,Kanowski_2000,Lauraceae,Litsea,1,long,0,AM,Litsea_leefeana,-17.59143,145.70355,17.14,1.339535,NA,12.795485,NA,NA,0.282,0.23,6.451,3.531,20.751,10147.895,20.969,3496.591,1305.1571,65.37290192,293.8727112
7584,Kanowski_2000,Sapindaceae,Sarcotoechia,1,long,0,AM,Sarcotoechia_protracta,-17.59143,145.70355,34.33,2.238844,NA,15.3338062,NA,NA,0.282,0.23,6.451,3.531,20.751,10147.895,20.969,3496.591,1305.1571,65.37290192,293.8727112
1089,Kanowski_2000,Elaeocarpaceae,Elaeocarpus,1,long,0,AM,Elaeocarpus_largiflorens,-17.59143,145.70355,13.58,0.917574,NA,14.79989625,NA,NA,0.282,0.23,6.451,3.531,20.751,10147.895,20.969,3496.591,1305.1571,65.37290192,293.8727112
1090,Kanowski_2000,Elaeocarpaceae,Elaeocarpus,1,long,0,AM,Elaeocarpus_largiflorens,-17.59143,145.70355,13.26,1.046049,NA,12.67627042,NA,NA,0.282,0.23,6.451,3.531,20.751,10147.895,20.969,3496.591,1305.1571,65.37290192,293.8727112
851,Kanowski_2000,Cunoniaceae,Gillbeea,1,long,0,AM,Gillbeea_adenopetala,-17.59143,145.70355,10.93,0.857244,NA,12.75016215,NA,NA,0.282,0.23,6.451,3.531,20.751,10147.895,20.969,3496.591,1305.1571,65.37290192,293.8727112
7305,Kanowski_2000,Rosaceae,Prunus,1,long,0,AM,Prunus_turneriana,-17.59143,145.70355,18.12,1.690711,NA,10.71738458,NA,NA,0.282,0.23,6.451,3.531,20.751,10147.895,20.969,3496.591,1305.1571,65.37290192,293.8727112
1105,Kanowski_2000,Elaeocarpaceae,Sloanea,1,long,0,AM,Sloanea_macbrydei,-17.59143,145.70355,12.53,0.824804,NA,15.19148792,NA,NA,0.282,0.23,6.451,3.531,20.751,10147.895,20.969,3496.591,1305.1571,65.37290192,293.8727112
